,question,image_file,agentType,minmax_axis_normalized_error
750,"On average, how many miles per hour faster was Hurricane Alberto compared to Hurricane Claudette?",storms_x1status_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.032469135802469136
751,"On average, how many miles per hour faster was Hurricane Alberto compared to Hurricane Claudette?",storms_x1status_facetnone_reorderalph_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.6074074074074073
752,"On average, how many miles per hour faster was Hurricane Alberto compared to Hurricane Claudette?",storms_x1status_facetnone_reorderlarge_to_small_colorgrey20.png,GPT-4V,0.3111111111111111
753,"On average, how many miles per hour faster was Hurricane Alberto compared to Hurricane Claudette?",storms_x1status_facetnone_reorderlarge_to_small_colorgrey20.png,Human/Math-2-1,0.27944444444444444
754,"On average, how many miles per hour faster was Hurricane Alberto compared to Hurricane Claudette?",storms_x1status_facetnone_reorderlarge_to_small_colorgrey20.png,Human/Math-3,0.6444444444444445
755,"On average, how many miles per hour faster was Hurricane Alberto compared to Hurricane Claudette?",storms_x1status_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.478888888888889
756,"On average, how many miles per hour faster was Hurricane Alberto compared to Hurricane Claudette?",storms_x1status_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.37666666666666665
757,"On average, how many miles per hour faster was Hurricane Alberto compared to Hurricane Claudette?",storms_x1status_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.021111111111111112
758,"On average, how many miles per hour faster was Hurricane Alberto compared to Hurricane Claudette?",storms_x1status_facetnone_reorderlarge_to_small_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.1
759,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetnone_reorderalph_colorgrey20.png,GPT-4V,0.16111111111111112
760,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetnone_reorderalph_colorgrey20.png,Human/Math-2-1,0.4605079365079365
761,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetnone_reorderalph_colorgrey20.png,Human/Math-3,0.5781481481481481
762,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.5811111111111111
763,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.22333333333333333
764,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.8125
765,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetnone_reorderalph_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.34444444444444444
766,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetnone_reorderlarge_to_small_colorgrey20.png,GPT-4V,0.3888888888888889
767,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetnone_reorderlarge_to_small_colorgrey20.png,Human/Math-2-1,0.42125
768,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetnone_reorderlarge_to_small_colorgrey20.png,Human/Math-3,0.4
769,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.5777777777777777
770,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.17222222222222222
771,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.8236111111111111
772,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetnone_reorderlarge_to_small_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.25555555555555554
773,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetstatus_reorderalph_colorgrey20.png,GPT-4V,0.0
774,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetstatus_reorderalph_colorgrey20.png,Human/Math-2-1,0.0
775,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetstatus_reorderalph_colorgrey20.png,Human/Math-3,0.0022222222222222222
776,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetstatus_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.62
777,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetstatus_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.18888888888888888
778,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetstatus_reorderalph_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.803968253968254
779,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetstatus_reorderalph_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.3
780,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetstatus_reorderlarge_to_small_colorgrey20.png,GPT-4V,0.01111111111111111
781,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetstatus_reorderlarge_to_small_colorgrey20.png,Human/Math-2-1,0.12593333333333334
782,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetstatus_reorderlarge_to_small_colorgrey20.png,Human/Math-3,0.15555555555555556
783,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetstatus_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.8222222222222223
784,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetstatus_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.23888888888888887
785,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetstatus_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.8244444444444443
786,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1name_facetstatus_reorderlarge_to_small_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.25555555555555554
787,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetname_reorderalph_colorgrey20.png,GPT-4V,0.07777777777777777
788,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetname_reorderalph_colorgrey20.png,Human/Math-2-1,0.05476190476190477
789,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetname_reorderalph_colorgrey20.png,Human/Math-3,0.0
790,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetname_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xl,1.0433333333333334
791,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetname_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.1288888888888889
792,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetname_reorderalph_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.6133333333333333
793,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetname_reorderalph_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.32222222222222224
794,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetname_reorderlarge_to_small_colorgrey20.png,GPT-4V,0.1388888888888889
795,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetname_reorderlarge_to_small_colorgrey20.png,Human/Math-2-1,0.007407407407407408
796,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetname_reorderlarge_to_small_colorgrey20.png,Human/Math-3,0.0
797,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetname_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.7055555555555555
798,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetname_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.20666666666666664
799,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetname_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.906
800,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetname_reorderlarge_to_small_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.3
801,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetnone_reorderalph_colorgrey20.png,GPT-4V,0.11111111111111112
802,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetnone_reorderalph_colorgrey20.png,Human/Math-2-1,0.17166666666666666
803,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetnone_reorderalph_colorgrey20.png,Human/Math-3,0.1621111111111111
804,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.40555555555555556
805,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.19777777777777777
806,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.8974444444444444
807,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetnone_reorderalph_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.3333333333333333
808,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetnone_reorderlarge_to_small_colorgrey20.png,GPT-4V,0.07222222222222222
809,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetnone_reorderlarge_to_small_colorgrey20.png,Human/Math-2-1,0.10351851851851852
810,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetnone_reorderlarge_to_small_colorgrey20.png,Human/Math-3,0.14444444444444443
811,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.6488888888888888
812,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-flan-t5-xxl,0.27222222222222225
813,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetnone_reorderlarge_to_small_colorgrey20.png,Salesforce/blip2-opt-2.7b,0.8682539682539682
814,"On average, how many miles per hour was Emily when categorized as a hurricane?",storms_x1status_facetnone_reorderlarge_to_small_colorgrey20.png,llava-hf/llava-1.5-7b-hf,0.3
815,"On average, how many more orders are made of large pizzas compared to small pizzas?",pizza_x1name_facetnone_reorderalph_colorgrey20.png,Human/Math-2-1,0.20600000000000002
816,"On average, how many more orders are made of large pizzas compared to small pizzas?",pizza_x1name_facetnone_reorderalph_colorgrey20.png,Human/Math-3,0.4393333333333333
817,"On average, how many more orders are made of large pizzas compared to small pizzas?",pizza_x1name_facetnone_reorderalph_colorgrey20.png,Salesforce/blip2-flan-t5-xl,0.0735
